smoke_dum,neuroticism,conscientiousness,extraversion,smoke_parent,parent_control,maternal_care,taught,male,black,hisp,asian,race_other,prof,home,job_other
0,0.2890522,0.2260886,0.3484115,0,0.4285714,4.5,1,0,0,0,0,0,0,0,0
0,0.8542801,0.4380862,1.260275,0,0.8571429,4.75,1,1,0,0,0,0,0,0,0
0,0.8417022,-0.0469111,0.076363,1,1,5,1,1,0,1,0,0,1,0,0
1,0.6392736,0.8317094,0.076363,0,0.4285714,4.5,1,0,0,0,0,0,0,0,0
0,-0.8930941,-0.6525319,0.0301459,1,0.8571429,5,1,0,0,0,0,0,0,1,0
1,-0.8060842,0.2260886,0.3490682,1,0.8571429,4,1,1,0,1,0,0,0,0,1
0,-0.5531048,-1.112838,0.3490682,0,1,3.75,1,0,0,1,0,0,0,0,1
0,-0.3664385,0.5499773,0.395942,0,0.8571429,4.5,1,1,0,1,0,0,0,0,1
0,-0.3664385,-0.3795322,0.0301459,1,0.8571429,4.25,1,1,0,1,0,0,1,0,0
0,0.8802744,0.9347024,0.6686472,1,1,4,1,0,0,0,0,1,0,1,0
1,0.8960367,-1.564411,0.6686472,1,0.8571429,5,1,0,0,0,0,0,0,0,1
0,-0.3664385,0.2260886,0.3490682,0,0.8571429,5,1,0,0,1,0,0,0,0,1
0,0.8802744,1.241126,0.0294892,1,0.7142857,5,1,0,0,0,0,1,1,0,0
0,0.8542801,0.2260886,1.260275,1,1,5,1,1,0,0,0,0,0,0,1
0,0.8542801,0.959394,0.3028512,0,0.8571429,5,1,1,0,0,0,0,1,0,0
0,0.6959539,-0.0978001,0.6217735,1,1,4.25,1,0,1,0,0,0,1,0,0
0,0.8542801,-2.451764,0.9875695,1,0.8571429,5,1,1,0,1,0,0,0,0,0
0,0.8542801,0.2260886,0.9406958,1,1,4,1,1,0,1,0,0,1,0,0
0,-0.2206902,-1.052001,-0.6090121,1,0.8571429,4.5,1,0,0,0,0,0,0,0,1
0,-0.3246819,-0.0890676,-0.6090121,1,1,4.75,1,0,0,1,0,0,1,0,0
0,0.6676137,1.283283,-1.20064,0,0.8571429,5,1,0,0,0,1,0,0,0,1
0,0.3445376,-0.0890676,-0.2894331,0,1,5,1,0,0,0,1,0,0,0,0
1,-1.925995,-0.0890676,-0.562795,0,0.7142857,4.75,1,0,1,0,0,0,0,0,0
0,-1.587157,-1.112838,-1.246857,1,0.2857143,3,1,1,0,1,0,0,1,0,0
0,-0.3687843,-0.788949,-0.5621383,1,0.8571429,4.75,1,0,0,0,1,0,1,0,0
0,0.7999455,0.5412448,-0.8817173,0,1,4.75,1,0,0,0,0,0,0,0,0
1,0.745611,-0.4042238,-0.2425593,1,0.8571429,4.5,1,0,1,0,0,0,1,0,0
0,-0.581445,0.2260886,-0.2425593,1,0.7142857,5,1,0,0,0,0,0,0,0,1
1,0.8542801,-1.39457,-0.2894331,0,0.8571429,5,1,0,0,0,0,0,1,0,0
0,0.8960367,-0.6859559,-0.5621383,1,0.8571429,5,1,0,0,0,0,0,1,0,0
1,-0.3664385,-0.0890676,-2.064972,1,0.8571429,5,1,0,0,0,0,0,0,0,0
0,-0.4073565,1.565015,-2.065629,1,1,5,1,1,0,0,1,0,0,0,1
0,-1.570175,0.2260886,-1.154423,1,0.8571429,2.75,1,1,0,0,1,0,0,0,0
0,-0.1663557,-0.7281125,-0.8817173,1,0.8571429,4.5,1,0,0,0,0,0,1,0,0
0,0.1827148,0.5499773,-0.5621383,0,0.1428571,4.75,0,1,0,0,1,0,0,0,0
0,-1.41975,1.241126,-0.2894331,1,1,4.5,1,0,0,0,1,0,1,0,0
0,0.1862115,-0.0890676,-0.9279343,1,1,4.25,1,1,0,0,1,0,0,0,1
0,0.7873677,0.3290816,-1.20064,0,1,3.75,1,1,0,0,0,0,1,0,0
1,-0.3089196,0.2260886,-0.2894331,1,0.7142857,4.75,1,1,0,0,1,0,0,0,0
1,-0.8513375,0.5078208,-0.8348436,1,0.8571429,4.75,1,1,0,0,1,0,0,0,1
0,0.2110549,-1.39457,-0.2425593,1,0.8571429,3,0,1,1,0,0,0,0,0,1
0,-0.2206902,0.2260886,-0.243216,1,0.8571429,4.25,1,1,0,0,1,0,0,0,0
1,-1.166839,-0.6525319,-1.792924,1,0.5714286,4.5,0,0,0,0,0,0,0,0,0
0,-0.8478408,-1.079414,-0.5621383,1,0.7142857,4.5,1,1,0,0,0,0,0,0,0
0,-1.400491,-0.0890676,-0.5621383,1,0.8571429,5,1,1,0,0,1,0,0,0,0
0,-0.3664385,0.2260886,-0.2425593,1,1,4.75,1,1,0,1,0,0,0,1,0
1,-0.5790992,-0.0556436,-0.562795,1,0.7142857,4.5,1,0,0,0,0,0,0,1,0
1,0.2563083,0.2260886,-0.243216,1,0.8571429,4.75,1,1,0,0,0,0,0,0,1
0,0.6936081,0.2260886,-0.5614816,0,0.8571429,4,1,0,1,0,0,0,0,0,0
0,-0.3664385,-0.9851531,-0.5621383,1,0.8571429,5,1,0,0,1,0,0,1,0,0
0,-0.3404441,0.2260886,-0.5621383,0,0.8571429,4.5,1,1,0,0,1,0,0,0,1
0,-0.3562064,-0.0890676,-1.839141,0,0.5714286,4,1,0,1,0,0,0,0,0,0
0,0.642458,0.0226579,-1.520219,1,1,4,1,0,0,0,0,0,0,0,0
0,-0.420773,0.2260886,-1.154423,0,1,4.5,1,1,0,0,0,0,1,0,0
0,-0.3506762,0.2260886,-1.246857,0,0.4285714,4.5,1,1,0,1,0,0,0,0,1
0,0.8802744,1.249859,-1.473345,1,0.7142857,4,0,1,0,0,0,0,1,0,0
0,-1.732067,0.2260886,-2.384551,0,0.4285714,2.5,1,1,0,0,0,0,1,0,0
0,-0.3664385,0.2260886,-0.243216,1,1,5,1,1,1,0,0,0,0,0,1
0,0.8385177,1.241126,-0.5621383,0,0.2857143,4.75,1,0,0,0,1,0,0,0,1
0,0.1987893,0.6442378,-0.5621383,0,1,4.25,1,1,1,0,0,0,0,0,1
0,-0.3664385,-0.4042238,-0.5621383,0,0.4285714,5,1,1,0,0,0,0,0,0,1
0,-0.312104,0.2260886,-0.9279343,0,0.7142857,5,0,1,0,0,1,0,1,0,0
1,-0.3144498,-0.0890676,-0.8817173,0,0.7142857,4.75,1,0,0,1,0,0,0,0,1
0,-0.6311021,-0.4216887,-0.8810606,0,1,5,1,1,0,0,1,0,0,1,0
0,-0.4987703,1.565015,-0.5621383,1,0.8571429,4.75,1,0,0,0,1,0,1,0,0
0,-1.519025,0.9681265,-0.2894331,1,0.2857143,5,1,1,0,1,0,0,0,0,1
1,-0.162859,-0.9340984,-1.472688,0,0.8571429,4.25,0,0,0,1,0,0,0,0,1
0,-0.4050107,0.2260886,-0.8810606,0,0.5714286,4.75,1,0,0,1,0,0,0,0,0
0,-0.2206902,-0.3707998,-1.20064,1,0.8571429,5,1,0,0,0,0,0,0,0,1
0,-0.3664385,0.2260886,-0.5621383,1,1,5,1,1,0,0,1,0,0,0,0
0,-0.182118,-0.3707998,-0.2425593,0,1,5,1,0,0,0,1,0,0,0,1
0,0.8542801,1.565015,-1.839141,0,1,3.75,1,1,0,0,1,0,0,0,0
1,-0.9202834,-0.736845,-1.473345,1,0.7142857,4,1,1,0,1,0,0,1,0,0
0,-1.374496,-0.4129563,-0.5621383,1,1,5,1,0,0,0,1,0,0,0,0
0,-0.420773,-1.146262,-0.6090121,0,0.5714286,4.5,1,1,0,0,0,1,0,0,1
0,-0.3246819,0.2260886,-0.8810606,1,1,4.75,1,0,0,0,0,0,0,0,0
0,0.9377933,-1.12157,-0.2900898,0,1,4.5,1,0,0,0,1,0,1,0,0
0,-0.1245991,-0.0890676,-1.472688,1,1,4.75,1,0,1,0,0,0,1,0,0
0,-0.7903219,0.2682451,-0.5621383,0,0.7142857,5,1,1,0,0,0,0,0,0,0
0,-0.3664385,-0.3707998,-0.5621383,0,1,4.5,1,1,0,0,0,0,0,0,1
0,-1.062847,0.2260886,-1.839141,1,1,4.75,1,0,0,1,0,0,0,1,0
0,-0.3790164,-0.3795322,-2.384551,1,1,3.75,1,1,0,0,0,1,1,0,0
1,-0.9631909,-2.451764,-2.111846,1,1,4,1,0,0,0,0,0,1,0,0
0,-0.8060842,0.2260886,-0.8810606,0,1,4.75,1,0,0,0,1,0,0,0,1
0,-0.8478408,-0.3707998,0.0294892,1,0.5714286,4.75,1,0,0,1,0,0,0,0,1
0,0.1149638,0.2260886,0.0294892,1,0.8571429,4.75,1,1,0,0,0,0,0,0,1
0,-0.3664385,-0.5159492,0.3490682,0,0.7142857,4.5,1,0,0,0,1,0,1,0,0
1,0.6936081,-0.0469111,0.6224302,0,0.8571429,4.75,1,0,0,0,0,0,1,0,0
0,-0.3822008,-0.3373757,1.260275,1,0.8571429,4.75,1,0,0,0,0,0,0,0,0
1,-0.3246819,0.6108137,0.0301459,1,1,4.75,1,0,0,0,0,0,0,0,1
0,-0.5543242,0.2260886,0.6679905,1,0.4285714,4.5,0,1,0,1,0,0,0,0,0
0,0.8417022,0.2260886,0.395942,0,0.8571429,5,1,0,0,0,0,0,0,0,0
0,-0.3664385,-0.4737927,0.076363,0,1,4.75,1,0,0,0,1,0,0,0,0
0,-0.3822008,-0.6859559,0.0294892,1,0.8571429,4.5,1,0,0,0,0,0,0,0,1
0,0.6676137,0.5078208,0.0294892,1,0.7142857,5,1,1,0,0,1,0,0,0,1
0,-0.3246819,-0.0556436,0.0301459,0,0.7142857,4.5,1,0,0,0,1,0,0,0,0
0,0.1862115,0.4046621,0.6679905,0,0.8571429,5,1,1,0,0,1,0,1,0,0
1,-0.3664385,0.2260886,0.3490682,1,0.2857143,5,1,1,0,1,0,0,0,0,0
1,-0.4987703,0.9681265,0.0301459,1,0.8571429,4.25,1,1,0,1,0,0,0,0,1
1,-0.3664385,-0.3795322,0.3028512,0,0.8571429,4.75,1,1,0,0,0,0,0,0,1
0,0.4146344,-0.2254846,0.3490682,0,0.7142857,5,1,1,0,0,1,0,0,0,1
0,0.8417022,-0.736845,0.6224302,1,0.7142857,5,1,1,0,0,0,0,0,1,0
1,-0.2081124,-0.3373757,0.3490682,0,1,4.5,1,0,0,0,0,0,0,0,1
0,-0.1663557,-0.4042238,0.3490682,1,0.8571429,4.75,1,0,0,0,1,0,0,0,1
0,-0.3372597,0.6108137,0.3490682,0,1,4.5,1,0,0,0,1,0,0,0,1
0,0.6258571,-0.4129563,0.3490682,1,0.7142857,4,0,0,0,1,0,0,0,0,0
0,-1.532823,-0.4129563,0.3490682,1,0.8571429,4,1,0,0,0,0,0,0,0,1
1,0.2279681,0.5412448,0.3490682,1,1,4.5,1,0,0,0,0,0,1,0,0
0,0.8960367,-0.3373757,0.3497249,0,1,4.5,1,1,0,1,0,0,0,0,1
0,-0.3664385,0.9347024,-0.0167278,0,0.8571429,4.25,1,1,0,0,1,0,0,0,1
0,0.922031,0.2260886,0.0294892,1,0.8571429,4.75,1,0,1,0,0,0,0,0,1
0,-0.3664385,0.2260886,0.6686472,1,1,4.75,1,0,0,0,0,0,0,0,1
0,0.6676137,-0.3707998,0.3490682,1,0.4285714,4.75,0,0,0,0,1,0,0,0,0
0,0.3728777,0.5078208,1.260275,0,0.5714286,5,1,0,0,1,0,0,0,0,0
1,-0.3436286,-0.3707998,0.6679905,1,0.8571429,4.75,0,0,0,0,0,0,1,0,0
0,-0.3947787,-0.0890676,0.0770197,0,0.5714286,4.75,1,0,0,0,1,0,0,0,0
0,0.3862942,-0.1920606,0.3490682,1,1,5,1,1,0,1,0,0,0,0,0
1,-0.244353,-0.4042238,0.0294892,1,0.7142857,5,1,0,0,0,0,0,0,1,0
0,-0.3664385,0.5078208,0.6679905,1,0.7142857,5,0,1,0,0,0,1,0,0,1
0,0.8542801,0.2260886,0.3035079,1,0.5714286,4.75,1,1,0,0,1,0,0,0,1
0,0.8542801,0.2260886,0.3490682,1,1,5,0,0,0,0,0,0,0,0,0
0,-0.3664385,0.6195462,1.260275,0,0.8571429,5,1,0,0,0,0,0,0,0,0
0,0.8542801,0.959394,0.6686472,0,0.8571429,4.75,1,1,0,0,0,0,0,0,0
0,-0.3246819,0.2260886,0.3490682,0,1,4.5,1,0,0,0,1,0,0,0,0
0,0.1862115,0.2260886,0.3490682,0,0.5714286,4.25,1,1,0,0,0,0,0,0,1
1,-0.3979631,-0.3373757,-0.0173845,1,0.8571429,5,1,0,0,0,0,0,0,0,0
0,0.6518515,0.2260886,0.9875695,1,0.7142857,5,1,0,0,0,1,0,0,0,1
0,-0.3246819,0.2260886,0.395942,1,1,4.5,1,0,0,0,0,0,0,0,0
0,-0.3246819,-1.300309,0.3490682,0,0.5714286,4.75,1,0,0,0,1,0,0,0,0
0,-0.3979631,0.5499773,0.076363,0,0.7142857,5,1,0,0,0,0,0,0,0,1
1,0.3150466,-0.1065326,0.0770197,1,1,5,1,1,0,1,0,0,0,0,0
0,0.6518515,-1.846143,1.260275,1,0.8571429,4.25,1,0,0,0,0,0,0,0,0
0,-0.3664385,0.2260886,0.0301459,1,0.7142857,4.75,1,0,0,1,0,0,0,0,1
1,-1.400491,-0.0978001,0.9875695,0,0.5714286,4.75,1,0,0,0,1,0,1,0,0
0,0.2145516,0.2260886,0.9413525,1,0.5714286,5,1,1,0,0,1,0,0,0,0
0,0.8417022,-0.1920606,1.260275,0,0.7142857,4.25,0,0,1,0,0,0,0,0,1
0,0.6676137,1.565015,0.3490682,0,0.7142857,5,1,1,0,0,1,0,0,0,1
0,-0.3664385,-0.3373757,0.0301459,1,0.7142857,3,1,1,0,0,0,0,0,0,1
0,-0.3506762,0.2260886,0.0301459,0,0.5714286,4.25,0,1,0,0,0,0,0,0,0
0,-0.6611745,0.2260886,0.0301459,1,1,5,1,1,0,0,1,0,1,0,0
0,-0.3664385,0.2260886,0.3490682,0,0.7142857,5,1,1,0,0,0,0,0,0,1
0,-0.483008,-0.770269,0.7148643,1,0.8571429,4.25,1,0,0,0,1,0,0,0,1
0,0.8542801,1.283283,0.9406958,0,0.8571429,5,1,1,0,0,0,0,0,0,1
0,0.3728777,-0.0978001,0.0301459,0,1,5,1,1,0,0,1,0,0,0,1
0,-0.2829252,-0.3795322,0.6679905,0,0.7142857,4.75,1,1,0,0,1,0,1,0,0
0,-0.3664385,-0.0556436,0.0301459,0,0.8571429,4.75,1,1,0,0,0,0,0,0,1
0,-0.3404441,-0.4129563,0.0294892,1,0.8571429,5,1,0,1,0,0,0,0,0,1
0,-0.8320785,-0.5159492,0.6217735,1,0.7142857,4.5,0,0,0,1,0,0,0,1,0
0,-1.035658,0.2260886,0.076363,1,0.7142857,5,1,1,0,0,1,0,1,0,0
0,-1.5454,-1.427994,0.0294892,1,0.7142857,4.25,1,0,0,0,0,1,1,0,0
0,0.8960367,-0.7467924,0.9875695,0,0.5714286,4.75,1,0,0,0,1,0,0,0,0
0,0.3445376,-1.112838,-0.2894331,0,0.4285714,5,1,1,0,0,0,1,0,0,1
0,-0.3404441,-0.3707998,-0.5621383,1,0.5714286,4.5,1,0,0,0,1,0,1,0,0
0,-0.3664385,0.5499773,-0.8817173,0,0.7142857,4,1,1,0,1,0,0,0,0,1
0,-0.8604187,-0.3707998,0.0294892,1,0.2857143,5,1,0,0,0,1,0,0,0,1
0,0.683376,-0.4129563,-0.2425593,1,0.5714286,4.75,1,1,0,0,1,0,1,0,0
0,0.3728777,0.6195462,-0.5621383,0,0.8571429,5,1,1,0,0,1,0,0,0,1
0,-0.9179376,-0.0978001,-0.5621383,1,1,5,1,0,0,0,1,0,1,0,0
0,-0.715509,1.283283,-1.745393,0,0.8571429,4.5,1,1,0,0,1,0,0,0,1
0,-0.1955345,1.565015,-0.2894331,1,0.8571429,4.75,1,0,0,0,1,0,0,0,1
1,-0.3664385,-0.0556436,-0.0160711,1,0.5714286,4.75,0,0,0,0,1,0,0,0,0
0,-0.3246819,0.5078208,0.0294892,1,0.5714286,4.75,1,1,0,0,1,0,0,0,1
0,-1.98033,-1.112838,-0.5621383,1,0.8571429,4,1,0,0,0,1,0,0,0,1
0,-0.797003,-0.0469111,-0.2425593,1,0.5714286,5,1,0,0,0,0,1,0,0,1
1,-0.3664385,0.2260886,-0.6083553,1,0.7142857,4.75,1,0,0,0,0,0,1,0,0
0,-0.1537779,-0.5072168,-0.1963423,0,0,5,1,0,0,0,0,1,0,0,1
0,-0.2081124,-0.3707998,-0.5621383,1,1,4.25,1,0,0,0,1,0,0,0,1
0,0.8542801,-0.0890676,-0.6090121,1,0.8571429,4.75,1,1,0,0,0,0,0,0,1
0,-0.8060842,-0.0556436,0.076363,1,0.7142857,5,1,1,0,0,1,0,1,0,0
0,-0.420773,0.2260886,-1.20064,1,1,5,1,1,0,0,0,1,1,0,0
0,-1.413069,-0.0890676,0.0294892,1,0.8571429,4.5,1,0,0,0,1,0,0,0,1
0,-0.3664385,-0.788949,-0.5621383,1,0.7142857,4.75,1,1,0,0,1,0,0,0,1
1,-0.9190885,0.2260886,-1.20064,1,1,4.75,1,0,0,0,0,0,0,0,0
0,-1.857337,-0.7281125,-0.2894331,1,0.8571429,3.75,1,1,0,0,1,0,0,0,0
0,-0.7204437,-1.700994,-1.153766,1,1,4,1,0,0,0,1,0,0,0,1
1,-2.380808,-0.6525319,0.076363,1,0.7142857,3.5,1,0,0,0,1,0,0,0,1
0,-2.859864,-1.888299,0.0770197,1,0.1428571,3.75,1,0,0,0,1,0,0,1,0
0,-0.182118,-1.615465,-0.2894331,1,0.8571429,4.5,1,0,0,0,1,0,0,0,1
0,-0.3664385,-2.170032,0.0301459,1,0.8571429,4.25,1,1,0,0,0,0,0,0,1
1,-0.353022,-0.0556436,-0.5621383,0,0.5714286,4.75,1,0,0,0,1,0,0,0,0
1,-0.7348365,-0.3707998,-0.2425593,1,0.7142857,4.5,1,1,0,0,0,1,0,0,1
1,-0.3664385,0.2260886,-0.5621383,1,0.8571429,5,1,1,0,0,0,1,1,0,0
0,-1.034507,-0.788949,-0.6090121,1,1,4.5,1,0,0,0,1,0,0,0,1
0,-2.082288,-0.8311055,-1.473345,1,0.1428571,4,1,1,0,1,0,0,0,0,1
0,0.3602999,0.6442378,0.0301459,0,0.7142857,4.25,1,1,0,0,1,0,0,0,1
1,-0.3664385,0.2260886,-0.1963423,1,1,4.75,1,0,0,0,1,0,0,0,1
1,-1.528419,-1.615465,-0.2887764,0,0.5714286,4.25,1,1,0,0,1,0,0,0,1
0,-1.642642,-0.4216887,0.0301459,0,0.7142857,3.25,1,1,0,0,1,0,0,0,1
0,-0.4081952,0.2869251,-0.2419026,1,0.8571429,4.75,1,1,0,0,0,1,1,0,0
1,-2.35103,-1.240522,0.0294892,0,1,5,1,0,0,0,1,0,0,0,1
0,-1.628914,-0.8311055,-0.5621383,0,0.2857143,5,1,0,0,0,1,0,1,0,0
0,-0.3246819,-0.4129563,-1.519562,0,0.7142857,5,1,1,0,0,1,0,1,0,0
0,-1.465072,0.2260886,-1.519562,1,0.5714286,4.5,1,0,0,0,1,0,0,0,0
1,-1.51706,-2.451764,-0.2425593,1,1,4.5,1,1,0,0,1,0,1,0,0
0,0.8417022,-0.0469111,-0.2425593,0,0.2857143,4.5,0,1,0,0,1,0,0,0,1
0,-1.561163,-0.0978001,-0.2425593,0,0.8571429,5,1,0,0,0,1,0,0,0,1
0,0.1862115,0.5499773,-1.473345,1,1,5,1,1,0,0,1,0,0,0,1
0,-0.8060842,-1.39457,-0.243216,1,0.5714286,4.75,1,0,0,0,1,0,0,0,1
0,-0.8478408,-0.8311055,0.0288325,1,0.8571429,5,1,1,0,0,1,0,0,0,1
0,-1.33274,0.2260886,0.076363,1,1,4,1,0,0,1,0,0,0,0,1
0,-0.3404441,0.2260886,-0.2887764,1,0.8571429,4.5,1,1,0,0,1,0,1,0,0
0,-0.3246819,-0.9676881,-0.5621383,1,1,4.75,1,0,0,0,1,0,0,0,1
0,-1.587157,-1.112838,-0.8810606,0,0.5714286,3,1,1,0,0,1,0,0,0,1
0,-0.3664385,-0.3373757,0.0294892,0,0.8571429,4.75,1,0,0,0,1,0,0,0,1
0,-0.3664385,-0.3795322,-0.8817173,0,0.8571429,4.5,1,1,1,0,0,0,1,0,0
0,-1.358734,-0.0890676,-0.1963423,0,0.4285714,4.5,1,1,0,0,1,0,0,1,0
1,0.7999455,0.2260886,0.0301459,0,0.8571429,5,1,0,0,0,1,0,0,0,1
1,0.8542801,-0.7034209,-2.384551,1,0.4285714,4.25,1,1,1,0,0,0,0,1,0
0,-0.3664385,0.2260886,-0.5621383,1,1,4.75,1,1,0,0,1,0,0,0,0
0,-0.3246819,0.2260886,0.0294892,0,0.8571429,5,1,1,0,0,1,0,0,0,1
0,-0.420773,0.2260886,-0.5621383,1,0.8571429,4.25,1,0,0,0,1,0,0,0,1
1,-0.3664385,-0.0556436,-2.384551,0,0.7142857,4.5,1,1,0,0,1,0,1,0,0
0,-0.8218464,-0.0556436,0.076363,0,1,5,1,0,0,0,1,0,1,0,0
1,0.302781,0.6442378,-0.2425593,1,0.4285714,4.75,1,1,0,0,1,0,1,0,0
1,-0.8478408,0.2260886,-0.5621383,1,0.2857143,5,1,1,0,0,0,1,0,0,0
0,-3.870268,0.6355053,-0.5146078,1,0.8571429,4.5,1,0,0,0,1,0,0,0,1
1,0.4146344,0.6442378,-0.5159213,0,1,5,1,0,0,0,1,0,0,0,1
0,-0.3664385,0.2260886,-0.5621383,0,0.8571429,4.75,1,0,0,0,0,0,1,0,0
1,-0.3664385,0.5499773,-0.5621383,1,0.5714286,4.75,0,1,0,0,1,0,0,0,1
1,-0.1245991,0.2260886,0.0294892,1,0.8571429,5,1,0,0,0,1,0,0,0,1
0,-0.3822008,0.2260886,1.260275,0,1,3.25,1,1,1,0,0,0,0,0,0
0,0.8960367,1.249859,0.3490682,1,1,5,1,1,0,0,0,0,0,0,1
0,-0.420773,-0.4737927,0.3952852,1,0.8571429,5,1,1,0,0,1,0,0,0,1
0,0.8417022,-0.0556436,0.6217735,0,0.8571429,5,1,1,0,0,1,0,1,0,0
0,0.8417022,-0.0978001,0.6679905,1,0.8571429,5,1,1,0,0,1,0,1,0,0
0,-0.3822008,0.2260886,0.3490682,1,0.2857143,4.75,1,1,0,0,1,0,0,0,0
0,-0.2081124,1.565015,1.260275,1,0.4285714,4.5,1,0,0,0,1,0,0,0,1
1,-0.420773,-1.249255,0.3490682,1,1,4.5,1,0,0,1,0,0,0,0,1
0,0.922031,-0.064376,1.260275,0,1,5,1,1,0,0,1,0,1,0,0
1,0.7999455,-0.3707998,0.3490682,1,0.8571429,4,1,0,0,0,0,1,1,0,0
0,0.2019738,-0.5072168,0.6679905,1,0.8571429,4.25,0,1,0,0,1,0,0,0,1
0,0.8960367,-0.9155841,0.6686472,1,0.2857143,4.5,1,1,0,0,1,0,0,0,1
0,-0.3538607,-1.112838,0.6686472,1,1,4.5,1,0,0,0,1,0,0,0,1
0,0.3988721,0.1839321,1.260275,0,1,5,1,1,1,0,0,0,0,0,1
0,0.8542801,1.249859,0.3490682,1,1,5,1,1,0,0,0,0,1,0,0
1,-0.095108,0.6195462,1.260275,1,0.5714286,5,1,1,0,1,0,0,0,1,0
0,0.683376,0.2260886,1.260275,1,0.7142857,5,1,0,0,0,1,0,1,0,0
0,0.8385177,-1.718458,1.260275,1,0.8571429,4.25,1,0,0,0,0,1,0,1,0
0,0.8542801,0.6108137,0.3484115,0,0.7142857,4.5,1,1,0,0,0,0,0,0,0
0,-0.3506762,-0.3707998,0.6679905,0,1,4.25,1,1,0,0,1,0,0,0,1
1,-0.6961958,0.9681265,0.395942,1,1,4.5,1,0,0,0,1,0,0,0,1
0,0.4020565,0.9681265,0.9875695,0,0.8571429,5,1,0,0,0,0,1,1,0,0
0,-0.3404441,0.2260886,0.395942,1,0.8571429,5,1,0,0,0,1,0,1,0,0
0,0.683376,1.283283,0.3490682,0,0.8571429,4.75,1,0,0,0,1,0,1,0,0
0,-0.3404441,0.2260886,0.3021945,0,0.5714286,5,1,1,0,0,1,0,1,0,0
0,0.8542801,-0.0890676,0.9413525,1,0.5714286,4.5,1,1,0,0,1,0,1,0,0
0,0.3728777,-0.0890676,0.3490682,0,0.7142857,5,1,0,0,0,0,0,1,0,0
1,0.6676137,0.6442378,1.260275,1,1,5,1,1,0,0,1,0,0,0,1
0,-0.3947787,0.2260886,0.3490682,1,0.4285714,4,1,0,0,0,1,0,1,0,0
0,0.8542801,0.959394,1.260275,1,0.8571429,5,1,1,0,0,1,0,0,0,0
0,-0.3538607,0.6108137,1.260275,0,0.7142857,5,1,0,0,1,0,0,0,0,0
0,-0.3664385,0.2260886,0.3497249,0,0.7142857,4.75,1,1,0,0,1,0,0,0,1
0,0.8542801,1.241126,1.260275,1,0.2857143,5,1,1,0,0,1,0,0,0,1
0,0.3988721,0.2260886,0.6217735,0,0.4285714,5,1,1,0,0,1,0,0,0,1
1,0.3445376,1.249859,0.6679905,0,0.7142857,4,1,1,0,0,1,0,0,0,1
0,-0.2081124,0.2260886,0.3484115,1,0.7142857,4.5,1,1,0,0,1,0,0,0,1
0,0.8542801,0.2260886,0.9406958,1,0.8571429,4.25,1,0,0,0,1,0,0,0,0
0,-1.053766,0.9681265,0.6686472,1,0.8571429,3.25,1,0,0,0,1,0,0,0,1
0,0.3728777,-3.185069,0.3490682,1,0.2857143,4,1,1,1,0,0,0,0,0,1
0,0.7841833,0.2260886,0.6686472,0,0.7142857,5,1,0,0,0,1,0,0,0,1
0,0.8960367,-0.2952192,0.3021945,0,0.4285714,4.75,1,1,0,0,1,0,1,0,0
0,-0.2081124,-0.5159492,0.3490682,1,0.2857143,4.25,1,1,0,0,1,0,0,0,1
0,-0.3664385,-1.615465,1.260275,1,1,2.75,0,1,0,1,0,0,1,0,0
0,-0.3664385,0.2260886,0.3490682,0,1,4.75,1,1,0,0,0,0,1,0,0
0,0.8960367,-1.240522,1.260275,1,0.7142857,5,1,1,0,0,1,0,0,0,1
0,-0.1537779,0.2260886,0.3484115,1,1,4.25,1,1,0,0,1,0,1,0,0
0,-0.5271105,-0.0890676,0.3490682,0,0.7142857,4.5,1,0,0,0,1,0,1,0,0
1,-0.3404441,-1.112838,0.3497249,1,0.7142857,4.25,1,0,0,0,1,0,0,0,1
0,-0.3664385,0.201397,0.9413525,0,0.8571429,4.75,1,0,0,0,1,0,0,0,1
1,-0.3664385,0.2260886,0.3490682,1,1,4,1,1,0,0,1,0,0,0,0
0,-1.428831,-0.7976814,0.6679905,1,0.8571429,4.5,1,1,0,0,0,1,1,0,0
0,0.1669525,-0.0978001,0.9413525,1,1,4.75,1,0,0,0,1,0,0,0,1
0,0.8960367,-0.0556436,0.6686472,1,0.8571429,2.75,1,0,0,0,1,0,0,0,1
0,-0.3664385,0.2260886,1.260275,0,1,4.75,1,1,0,0,1,0,1,0,0
0,0.8960367,0.6442378,0.6686472,1,1,5,1,1,0,0,0,0,1,0,0
0,0.8542801,1.249859,0.6686472,1,0.5714286,5,1,1,0,0,1,0,0,0,1
1,0.3287753,0.9681265,0.3484115,1,0.8571429,4.75,1,0,0,0,1,0,0,0,1
0,-0.1955345,-0.6859559,0.6679905,1,0.8571429,4.75,1,0,0,0,1,0,0,0,1
1,-0.3947787,0.2260886,0.3952852,1,0.8571429,4.25,1,1,0,0,1,0,0,0,1
0,-0.8446563,-1.112838,0.3490682,0,1,5,0,1,0,0,1,0,0,0,1
0,-0.9959349,0.2260886,0.6686472,0,0.8571429,4.75,1,0,0,0,1,0,1,0,0
0,0.3602999,0.9681265,1.260275,0,0.5714286,5,1,1,0,0,1,0,0,0,1
0,-0.3664385,0.2260886,1.260275,0,1,4.25,1,1,0,0,1,0,0,0,0
0,-0.3144498,0.2260886,0.6679905,0,0.5714286,4.25,1,1,0,0,1,0,0,0,1
